fromID,fromGroupID,fromName,fromIdo,fromKeido,toID,toGroupID,toName,toIdo,toKeido,time,routeID,routeName,r,g,b
2600302,2600302,池尻大橋,139.684319,35.650603,2600303,2600303,三軒茶屋,139.670156,35.643716,2,26003,東急田園都市線,79,160,137
2600303,2600303,三軒茶屋,139.670156,35.643716,2600304,2600304,駒沢大学,139.661702,35.633471,2,26003,東急田園都市線,79,160,137
2600304,2600304,駒沢大学,139.661702,35.633471,2600305,2600305,桜新町,139.644779,35.631666,3,26003,東急田園都市線,79,160,137
2600305,2600305,桜新町,139.644779,35.631666,2600306,2600306,用賀,139.633928,35.626436,2,26003,東急田園都市線,79,160,137
2600306,2600306,用賀,139.633928,35.626436,2600307,2600307,二子玉川,139.626685,35.611788,3,26003,東急田園都市線,79,160,137
2600323,2600323,つくし野,139.485139,35.527559,2600324,2600324,すずかけ台,139.481684,35.517094,2,26003,東急田園都市線,79,160,137
2600324,2600324,すずかけ台,139.481684,35.517094,2600325,2600325,南町田グランベリーパーク,139.470318,35.511502,1,26003,東急田園都市線,79,160,137
2600401,1133228,大井町,139.735025,35.607535,2600402,2600402,下神明,139.726256,35.608704,1,26004,東急大井町線,227,145,82
2600402,2600402,下神明,139.726256,35.608704,2600403,2600403,戸越公園,139.718159,35.608856,1,26004,東急大井町線,227,145,82
2600403,2600403,戸越公園,139.718159,35.608856,2600404,2600404,中延,139.712526,35.60571,1,26004,東急大井町線,227,145,82
2600404,2600404,中延,139.712526,35.60571,2600405,2600405,荏原町,139.707571,35.60382,1,26004,東急大井町線,227,145,82
2600405,2600405,荏原町,139.707571,35.60382,2600406,2600406,旗の台,139.702286,35.604923,1,26004,東急大井町線,227,145,82
2600406,2600406,旗の台,139.702286,35.604923,2600407,2600407,北千束,139.693303,35.606311,2,26004,東急大井町線,227,145,82
2600407,2600407,北千束,139.693303,35.606311,2600408,2600206,大岡山,139.685909,35.607456,1,26004,東急大井町線,227,145,82
2600408,2600206,大岡山,139.685909,35.607456,2600409,2600409,緑が丘,139.679482,35.60638,1,26004,東急大井町線,227,145,82
2600409,2600409,緑が丘,139.679482,35.60638,2600410,2600107,自由が丘,139.668664,35.607224,2,26004,東急大井町線,227,145,82
2600410,2600107,自由が丘,139.668664,35.607224,2600411,2600411,九品仏,139.660992,35.60538,1,26004,東急大井町線,227,145,82
2600411,2600411,九品仏,139.660992,35.60538,2600412,2600412,尾山台,139.653862,35.606971,2,26004,東急大井町線,227,145,82
2600412,2600412,尾山台,139.653862,35.606971,2600413,2600413,等々力,139.647938,35.608369,1,26004,東急大井町線,227,145,82
2600413,2600413,等々力,139.647938,35.608369,2600414,2600414,上野毛,139.638917,35.611957,2,26004,東急大井町線,227,145,82
2600414,2600414,上野毛,139.638917,35.611957,2600415,2600307,二子玉川,139.626685,35.611788,2,26004,東急大井町線,227,145,82
2600501,1130202,五反田,139.724175,35.625262,2600502,2600502,大崎広小路,139.722339,35.622244,1,26005,東急池上線,224,139,166
2600502,2600502,大崎広小路,139.722339,35.622244,2600503,2600503,戸越銀座,139.714862,35.615928,2,26005,東急池上線,224,139,166
2600503,2600503,戸越銀座,139.714862,35.615928,2600504,2600504,荏原中延,139.712196,35.610056,2,26005,東急池上線,224,139,166
2600504,2600504,荏原中延,139.712196,35.610056,2600505,2600406,旗の台,139.702286,35.604923,1,26005,東急池上線,224,139,166
2600505,2600406,旗の台,139.702286,35.604923,2600506,2600506,長原,139.697881,35.60219,2,26005,東急池上線,224,139,166
2600506,2600506,長原,139.697881,35.60219,2600507,2600507,洗足池,139.690896,35.599648,1,26005,東急池上線,224,139,166
2600507,2600507,洗足池,139.690896,35.599648,2600508,2600508,石川台,139.685063,35.596888,1,26005,東急池上線,224,139,166
2600508,2600508,石川台,139.685063,35.596888,2600509,2600509,雪が谷大塚,139.681083,35.592038,2,26005,東急池上線,224,139,166
2600509,2600509,雪が谷大塚,139.681083,35.592038,2600510,2600510,御嶽山,139.682473,35.585236,1,26005,東急池上線,224,139,166
2600510,2600510,御嶽山,139.682473,35.585236,2600511,2600511,久が原,139.685678,35.579499,2,26005,東急池上線,224,139,166
2600511,2600511,久が原,139.685678,35.579499,2600512,2600512,千鳥町,139.69142,35.572983,1,26005,東急池上線,224,139,166
2600512,2600512,千鳥町,139.69142,35.572983,2600513,2600513,池上,139.702822,35.572025,2,26005,東急池上線,224,139,166
2600513,2600513,池上,139.702822,35.572025,2600514,2600514,蓮沼,139.708544,35.564173,2,26005,東急池上線,224,139,166
2600514,2600514,蓮沼,139.708544,35.564173,2600515,1133230,蒲田,139.714626,35.561767,2,26005,東急池上線,224,139,166
2600601,2600109,多摩川,139.668723,35.589591,2600602,2600602,沼部,139.67326,35.582526,2,26006,東急多摩川線,159,33,117
2600602,2600602,沼部,139.67326,35.582526,2600603,2600603,鵜の木,139.680554,35.575452,1,26006,東急多摩川線,159,33,117
2600603,2600603,鵜の木,139.680554,35.575452,2600604,2600604,下丸子,139.685576,35.571397,2,26006,東急多摩川線,159,33,117
2600604,2600604,下丸子,139.685576,35.571397,2600605,2600605,武蔵新田,139.692506,35.567806,1,26006,東急多摩川線,159,33,117
2600605,2600605,武蔵新田,139.692506,35.567806,2600606,2600606,矢口渡,139.700389,35.562462,2,26006,東急多摩川線,159,33,117
2600606,2600606,矢口渡,139.700389,35.562462,2600607,1133230,蒲田,139.714626,35.561767,3,26006,東急多摩川線,159,33,117
2600701,2600303,三軒茶屋,139.670156,35.643716,2600702,2600702,西太子堂,139.666382,35.644545,1,26007,東急世田谷線,245,201,70
2600702,2600702,西太子堂,139.666382,35.644545,2600703,2600703,若林,139.659911,35.645933,2,26007,東急世田谷線,245,201,70
2600703,2600703,若林,139.659911,35.645933,2600704,2600704,松陰神社前,139.655211,35.643947,2,26007,東急世田谷線,245,201,70
2600704,2600704,松陰神社前,139.655211,35.643947,2600705,2600705,世田谷,139.650945,35.643564,1,26007,東急世田谷線,245,201,70
2600705,2600705,世田谷,139.650945,35.643564,2600706,2600706,上町,139.646276,35.643656,1,26007,東急世田谷線,245,201,70
2600706,2600706,上町,139.646276,35.643656,2600707,2600707,宮の坂,139.64494,35.647508,2,26007,東急世田谷線,245,201,70
2600707,2600707,宮の坂,139.64494,35.647508,2600708,2500110,山下,139.646509,35.653844,4,26007,東急世田谷線,245,201,70
2600708,2500110,山下,139.646509,35.653844,2600709,2600709,松原,139.642,35.660048,10,26007,東急世田谷線,245,201,70
2600709,2600709,松原,139.642,35.660048,2600710,2400107,下高井戸,139.641372,35.66615,3,26007,東急世田谷線,245,201,70
2700101,2700101,泉岳寺,139.74002,35.638692,2700102,1130103,品川,139.73809,35.628284,2,27001,京急本線,98,191,224
2700102,1130103,品川,139.73809,35.628284,2700103,2700103,北品川,139.739191,35.622458,2,27001,京急本線,98,191,224
2700103,2700103,北品川,139.739191,35.622458,2700104,2700104,新馬場,139.741366,35.61762,1,27001,京急本線,98,191,224
2700104,2700104,新馬場,139.741366,35.61762,2700105,2700105,青物横丁,139.742958,35.609351,1,27001,京急本線,98,191,224
2700105,2700105,青物横丁,139.742958,35.609351,2700106,2700106,鮫洲,139.742227,35.604977,1,27001,京急本線,98,191,224
2700106,2700106,鮫洲,139.742227,35.604977,2700107,2700107,立会川,139.738886,35.598489,2,27001,京急本線,98,191,224
2700107,2700107,立会川,139.738886,35.598489,2700108,2700108,大森海岸,139.73544,35.587576,1,27001,京急本線,98,191,224
2700108,2700108,大森海岸,139.73544,35.587576,2700109,2700109,平和島,139.73491,35.57868,1,27001,京急本線,98,191,224
2700109,2700109,平和島,139.73491,35.57868,2700110,2700110,大森町,139.732027,35.572431,1,27001,京急本線,98,191,224
2700110,2700110,大森町,139.732027,35.572431,2700111,2700111,梅屋敷,139.728266,35.566873,1,27001,京急本線,98,191,224
2700111,2700111,梅屋敷,139.728266,35.566873,2700112,2700112,京急蒲田,139.723681,35.560796,1,27001,京急本線,98,191,224
2700112,2700112,京急蒲田,139.723681,35.560796,2700113,2700113,雑色,139.715005,35.549725,1,27001,京急本線,98,191,224
2700113,2700113,雑色,139.715005,35.549725,2700114,2700114,六郷土手,139.7076,35.540577,2,27001,京急本線,98,191,224
2700201,2700112,京急蒲田,139.723681,35.560796,2700202,2700202,糀谷,139.72962,35.5545,1,27002,京急空港線,98,191,224
2700202,2700202,糀谷,139.72962,35.5545,2700203,2700203,大鳥居,139.739356,35.552531,1,27002,京急空港線,98,191,224
2700203,2700203,大鳥居,139.739356,35.552531,2700204,2700204,穴守稲荷,139.746669,35.550326,0,27002,京急空港線,98,191,224
2700204,2700204,穴守稲荷,139.746669,35.550326,2700205,2700205,天空橋,139.75423,35.548908,1,27002,京急空港線,98,191,224
2700205,2700205,天空橋,139.75423,35.548908,2700207,2700207,羽田空港第三ターミナル,139.768968,35.544676,2,27002,京急空港線,98,191,224
2700207,2700207,羽田空港第三ターミナル,139.768968,35.544676,2700206,2700206,羽田空港第一・第二ターミナル,139.785962,35.549809,14,27002,京急空港線,98,191,224
2800101,2100201,浅草,139.797592,35.710733,2800102,2800102,田原町,139.790897,35.709897,1,28001,東京メトロ銀座線,241,154,55
2800102,2800102,田原町,139.790897,35.709897,2800103,2800103,稲荷町,139.782593,35.711273,1,28001,東京メトロ銀座線,241,154,55
2800103,2800103,稲荷町,139.782593,35.711273,2800104,1130220,上野,139.777122,35.711482,2,28001,東京メトロ銀座線,241,154,55
2800104,1130220,上野,139.777122,35.711482,2800105,1130221,上野広小路,139.772877,35.70768,2,28001,東京メトロ銀座線,241,154,55
2800105,1130221,上野広小路,139.772877,35.70768,2800106,2800106,末広町,139.771713,35.702972,1,28001,東京メトロ銀座線,241,154,55
2800106,2800106,末広町,139.771713,35.702972,2800107,1130223,神田,139.770899,35.693587,1,28001,東京メトロ銀座線,241,154,55
2800107,1130223,神田,139.770899,35.693587,2800108,1131402,三越前,139.773594,35.687101,1,28001,東京メトロ銀座線,241,154,55
2800108,1131402,三越前,139.773594,35.687101,2800109,2800109,日本橋,139.773516,35.682078,2,28001,東京メトロ銀座線,241,154,55
2800109,2800109,日本橋,139.773516,35.682078,2800110,2800110,京橋,139.770126,35.676856,27,28001,東京メトロ銀座線,241,154,55
2800110,2800110,京橋,139.770126,35.676856,2800111,2800111,銀座,139.763965,35.671989,30,28001,東京メトロ銀座線,241,154,55
2800111,2800111,銀座,139.763965,35.671989,2800112,1130102,新橋,139.758432,35.667434,1,28001,東京メトロ銀座線,241,154,55
2800112,1130102,新橋,139.758432,35.667434,2800113,2800113,虎ノ門,139.749832,35.670236,1,28001,東京メトロ銀座線,241,154,55
2800113,2800113,虎ノ門,139.749832,35.670236,2800114,2800114,溜池山王,139.741419,35.673621,1,28001,東京メトロ銀座線,241,154,55
2800114,2800114,溜池山王,139.741419,35.673621,2800115,2800115,赤坂見附,139.737047,35.677021,2,28001,東京メトロ銀座線,241,154,55
2800115,2800115,赤坂見附,139.737047,35.677021,2800116,2800116,青山一丁目,139.724159,35.672765,2,28001,東京メトロ銀座線,241,154,55
2800116,2800116,青山一丁目,139.724159,35.672765,2800117,2800117,外苑前,139.717857,35.670527,1,28001,東京メトロ銀座線,241,154,55
2800117,2800117,外苑前,139.717857,35.670527,2800118,2800118,表参道,139.712314,35.665247,1,28001,東京メトロ銀座線,241,154,55
2800118,2800118,表参道,139.712314,35.665247,2800119,1130205,渋谷,139.701,35.659066,2,28001,東京メトロ銀座線,241,154,55
2800201,1130212,池袋,139.711086,35.730256,2800202,2800202,新大塚,139.729971,35.72569,3,28002,東京メトロ丸ノ内線,226,68,64
2800202,2800202,新大塚,139.729971,35.72569,2800203,2800203,茗荷谷,139.737184,35.716989,2,28002,東京メトロ丸ノ内線,226,68,64
2800203,2800203,茗荷谷,139.737184,35.716989,2800204,2800204,後楽園,139.751864,35.707898,2,28002,東京メトロ丸ノ内線,226,68,64
2800204,2800204,後楽園,139.751864,35.707898,2800205,2800205,本郷三丁目,139.759914,35.706671,1,28002,東京メトロ丸ノ内線,226,68,64
2800205,2800205,本郷三丁目,139.759914,35.706671,2800206,1131203,御茶ノ水,139.763952,35.700614,1,28002,東京メトロ丸ノ内線,226,68,64
2800206,1131203,御茶ノ水,139.763952,35.700614,2800207,1131203,淡路町,139.767575,35.695434,2,28002,東京メトロ丸ノ内線,226,68,64
2800207,1131203,淡路町,139.767575,35.695434,2800208,2800208,大手町,139.7662,35.686564,2,28002,東京メトロ丸ノ内線,226,68,64
2800208,2800208,大手町,139.7662,35.686564,2800209,1130101,東京,139.764708,35.681753,1,28002,東京メトロ丸ノ内線,226,68,64
2800209,1130101,東京,139.764708,35.681753,2800210,2800111,銀座,139.763965,35.671989,2,28002,東京メトロ丸ノ内線,226,68,64
2800210,2800111,銀座,139.763965,35.671989,2800211,2800211,霞ケ関,139.750899,35.673838,2,28002,東京メトロ丸ノ内線,226,68,64
2800211,2800211,霞ケ関,139.750899,35.673838,2800212,2800212,国会議事堂前,139.745219,35.67393,2,28002,東京メトロ丸ノ内線,226,68,64
2800212,2800212,国会議事堂前,139.745219,35.67393,2800213,2800115,赤坂見附,139.737047,35.677021,2,28002,東京メトロ丸ノ内線,226,68,64
2800213,2800115,赤坂見附,139.737047,35.677021,2800214,1131102,四ツ谷,139.729947,35.684586,2,28002,東京メトロ丸ノ内線,226,68,64
2800214,1131102,四ツ谷,139.729947,35.684586,2800215,2800215,四谷三丁目,139.720103,35.687958,2,28002,東京メトロ丸ノ内線,226,68,64
2800215,2800215,四谷三丁目,139.720103,35.687958,2800216,2800216,新宿御苑前,139.71069,35.688588,1,28002,東京メトロ丸ノ内線,226,68,64
2800216,2800216,新宿御苑前,139.71069,35.688588,2800217,2800217,新宿三丁目,139.704895,35.690847,2,28002,東京メトロ丸ノ内線,226,68,64
2800217,2800217,新宿三丁目,139.704895,35.690847,2800218,1130208,新宿,139.700711,35.69235,1,28002,東京メトロ丸ノ内線,226,68,64
2800218,1130208,新宿,139.700711,35.69235,2800219,2800219,西新宿,139.692778,35.694298,6,28002,東京メトロ丸ノ内線,226,68,64
2800219,2800219,西新宿,139.692778,35.694298,2800220,2800220,中野坂上,139.68291,35.69792,1,28002,東京メトロ丸ノ内線,226,68,64
2800220,2800220,中野坂上,139.68291,35.69792,2800221,2800221,新中野,139.66903,35.697491,1,28002,東京メトロ丸ノ内線,226,68,64
2800220,2800220,中野坂上,139.68291,35.69792,2800226,2800226,中野新橋,139.673997,35.692123,2,28002,東京メトロ丸ノ内線,226,68,64
2800221,2800221,新中野,139.66903,35.697491,2800222,2800222,東高円寺,139.657822,35.697802,1,28002,東京メトロ丸ノ内線,226,68,64
2800222,2800222,東高円寺,139.657822,35.697802,2800223,2800223,新高円寺,139.648068,35.697985,1,28002,東京メトロ丸ノ内線,226,68,64
2800223,2800223,新高円寺,139.648068,35.697985,2800224,2800224,南阿佐ケ谷,139.63576,35.699624,2,28002,東京メトロ丸ノ内線,226,68,64
2800224,2800224,南阿佐ケ谷,139.63576,35.699624,2800225,1131217,荻窪,139.620116,35.704304,3,28002,東京メトロ丸ノ内線,226,68,64
2800226,2800226,中野新橋,139.673997,35.692123,2800227,2800227,中野富士見町,139.666933,35.690514,1,28002,東京メトロ丸ノ内線,226,68,64
2800227,2800227,中野富士見町,139.666933,35.690514,2800228,2800228,方南町,139.656498,35.683496,2,28002,東京メトロ丸ノ内線,226,68,64
2800301,1132005,北千住,139.804276,35.748916,2800302,1132004,南千住,139.799273,35.733398,3,28003,東京メトロ日比谷線,182,181,173
2800302,1132004,南千住,139.799273,35.733398,2800303,2800303,三ノ輪,139.791485,35.729623,1,28003,東京メトロ日比谷線,182,181,173
2800303,2800303,三ノ輪,139.791485,35.729623,2800304,2800304,入谷,139.783924,35.719862,1,28003,東京メトロ日比谷線,182,181,173
2800304,2800304,入谷,139.783924,35.719862,2800305,1130220,上野,139.777122,35.711482,1,28003,東京メトロ日比谷線,182,181,173
2800305,1130220,上野,139.777122,35.711482,2800306,1130221,仲御徒町,139.776138,35.706649,1,28003,東京メトロ日比谷線,182,181,173
2800306,1130221,仲御徒町,139.776138,35.706649,2800307,1130222,秋葉原,139.775459,35.698162,2,28003,東京メトロ日比谷線,182,181,173
2800307,1130222,秋葉原,139.775459,35.698162,2800308,2800308,小伝馬町,139.778433,35.690737,2,28003,東京メトロ日比谷線,182,181,173
2800308,2800308,小伝馬町,139.778433,35.690737,2800309,2800309,人形町,139.782285,35.686307,1,28003,東京メトロ日比谷線,182,181,173
2800309,2800309,人形町,139.782285,35.686307,2800310,2800310,茅場町,139.780005,35.679752,2,28003,東京メトロ日比谷線,182,181,173
2800310,2800310,茅場町,139.780005,35.679752,2800311,1132602,八丁堀,139.776982,35.674851,1,28003,東京メトロ日比谷線,182,181,173
2800311,1132602,八丁堀,139.776982,35.674851,2800312,2800312,築地,139.772603,35.668115,1,28003,東京メトロ日比谷線,182,181,173
2800312,2800312,築地,139.772603,35.668115,2800313,2800313,東銀座,139.767253,35.669464,1,28003,東京メトロ日比谷線,182,181,173
2800313,2800313,東銀座,139.767253,35.669464,2800314,2800111,銀座,139.763965,35.671989,1,28003,東京メトロ日比谷線,182,181,173
2800314,2800111,銀座,139.763965,35.671989,2800315,1130225,日比谷,139.76017,35.67459,0,28003,東京メトロ日比谷線,182,181,173
2800315,1130225,日比谷,139.76017,35.67459,2800316,2800211,霞ケ関,139.750899,35.673838,1,28003,東京メトロ日比谷線,182,181,173
2800316,2800211,霞ケ関,139.750899,35.673838,2800322,2800113,虎ノ門ヒルズ,139.747778,35.667444,1,28003,東京メトロ日比谷線,182,181,173
2800317,2800317,神谷町,139.745069,35.662978,2800318,2800318,六本木,139.731443,35.662836,3,28003,東京メトロ日比谷線,182,181,173
2800318,2800318,六本木,139.731443,35.662836,2800319,2800319,広尾,139.722202,35.652279,3,28003,東京メトロ日比谷線,182,181,173
2800319,2800319,広尾,139.722202,35.652279,2800320,1130204,恵比寿,139.708988,35.647332,3,28003,東京メトロ日比谷線,182,181,173
2800320,1130204,恵比寿,139.708988,35.647332,2800321,2600103,中目黒,139.698621,35.643854,2,28003,東京メトロ日比谷線,182,181,173
2800322,2800113,虎ノ門ヒルズ,139.747778,35.667444,2800317,2800317,神谷町,139.745069,35.662978,1,28003,東京メトロ日比谷線,182,181,173
2800401,1131214,中野,139.665835,35.705765,2800402,2800402,落合,139.687284,35.710976,3,28004,東京メトロ東西線,68,153,187
2800402,2800402,落合,139.687284,35.710976,2800403,1130210,高田馬場,139.704745,35.713338,3,28004,東京メトロ東西線,68,153,187
2800403,1130210,高田馬場,139.704745,35.713338,2800404,2800404,早稲田,139.721319,35.705723,2,28004,東京メトロ東西線,68,153,187
2800404,2800404,早稲田,139.721319,35.705723,2800405,2800405,神楽坂,139.734546,35.70379,2,28004,東京メトロ東西線,68,153,187
2800405,2800405,神楽坂,139.734546,35.70379,2800406,1131316,飯田橋,139.745986,35.701725,2,28004,東京メトロ東西線,68,153,187
2800406,1131316,飯田橋,139.745986,35.701725,2800407,2800407,九段下,139.751948,35.695589,1,28004,東京メトロ東西線,68,153,187
2800407,2800407,九段下,139.751948,35.695589,2800408,2800408,竹橋,139.756817,35.690662,1,28004,東京メトロ東西線,68,153,187
2800408,2800408,竹橋,139.756817,35.690662,2800409,2800208,大手町,139.766086,35.684801,2,28004,東京メトロ東西線,68,153,187
2800409,2800208,大手町,139.766086,35.684801,2800410,2800109,日本橋,139.773516,35.682078,1,28004,東京メトロ東西線,68,153,187
2800410,2800109,日本橋,139.773516,35.682078,2800411,2800310,茅場町,139.780005,35.679752,1,28004,東京メトロ東西線,68,153,187
2800411,2800310,茅場町,139.780005,35.679752,2800412,2800412,門前仲町,139.796209,35.671851,2,28004,東京メトロ東西線,68,153,187
2800412,2800412,門前仲町,139.796209,35.671851,2800413,2800413,木場,139.807042,35.669351,1,28004,東京メトロ東西線,68,153,187
2800413,2800413,木場,139.807042,35.669351,2800414,2800414,東陽町,139.817596,35.669629,2,28004,東京メトロ東西線,68,153,187
2800414,2800414,東陽町,139.817596,35.669629,2800415,2800415,南砂町,139.83065,35.668796,2,28004,東京メトロ東西線,68,153,187
2800415,2800415,南砂町,139.83065,35.668796,2800416,2800416,西葛西,139.859259,35.664631,3,28004,東京メトロ東西線,68,153,187
2800416,2800416,西葛西,139.859259,35.664631,2800417,2800417,葛西,139.872458,35.663554,2,28004,東京メトロ東西線,68,153,187
2800501,2800501,北綾瀬,139.832035,35.777117,2800502,1132006,綾瀬,139.825019,35.762222,4,28005,東京メトロ千代田線,84,184,137
2800502,1132006,綾瀬,139.825019,35.762222,2800503,1132005,北千住,139.804276,35.748916,3,28005,東京メトロ千代田線,84,184,137
2800503,1132005,北千住,139.804276,35.748916,2800504,2300104,町屋,139.780501,35.742733,3,28005,東京メトロ千代田線,84,184,137
2800504,2300104,町屋,139.780501,35.742733,2800505,1130217,西日暮里,139.766511,35.732257,2,28005,東京メトロ千代田線,84,184,137
2800505,1130217,西日暮里,139.766511,35.732257,2800506,2800506,千駄木,139.763243,35.725549,1,28005,東京メトロ千代田線,84,184,137
2800506,2800506,千駄木,139.763243,35.725549,2800507,2800507,根津,139.765655,35.7174,1,28005,東京メトロ千代田線,84,184,137
2800507,2800507,根津,139.765655,35.7174,2800508,2800508,湯島,139.769916,35.708243,1,28005,東京メトロ千代田線,84,184,137
2800508,2800508,湯島,139.769916,35.708243,2800509,1131203,新御茶ノ水,139.766014,35.698072,1,28005,東京メトロ千代田線,84,184,137
2800509,1131203,新御茶ノ水,139.766014,35.698072,2800510,2800208,大手町,139.763399,35.686154,2,28005,東京メトロ千代田線,84,184,137
2800510,2800208,大手町,139.763399,35.686154,2800511,2800511,二重橋前,139.761948,35.681071,1,28005,東京メトロ千代田線,84,184,137
2800511,2800511,二重橋前,139.761948,35.681071,2800512,1130225,日比谷,139.758732,35.674241,1,28005,東京メトロ千代田線,84,184,137
2800512,1130225,日比谷,139.758732,35.674241,2800513,2800211,霞ケ関,139.750899,35.673838,1,28005,東京メトロ千代田線,84,184,137
2800513,2800211,霞ケ関,139.750899,35.673838,2800514,2800212,国会議事堂前,139.745219,35.67393,2,28005,東京メトロ千代田線,84,184,137
2800514,2800212,国会議事堂前,139.745219,35.67393,2800515,2800515,赤坂,139.738348,35.67323,1,28005,東京メトロ千代田線,84,184,137
2800515,2800515,赤坂,139.738348,35.67323,2800516,2800516,乃木坂,139.726215,35.666572,2,28005,東京メトロ千代田線,84,184,137
2800516,2800516,乃木坂,139.726215,35.666572,2800517,2800118,表参道,139.712314,35.665247,2,28005,東京メトロ千代田線,84,184,137
2800517,2800118,表参道,139.712314,35.665247,2800518,1130206,明治神宮前〈原宿〉,139.703995,35.669071,1,28005,東京メトロ千代田線,84,184,137
2800518,1130206,明治神宮前〈原宿〉,139.703995,35.669071,2800519,2500104,代々木公園,139.689099,35.669187,1,28005,東京メトロ千代田線,84,184,137
2800519,2500104,代々木公園,139.689099,35.669187,2800520,2500105,代々木上原,139.680153,35.669159,1,28005,東京メトロ千代田線,84,184,137
2800602,2100110,地下鉄成増,139.631497,35.776557,2800603,2100109,地下鉄赤塚,139.644021,35.769939,2,28006,東京メトロ有楽町線,189,165,119
2800603,2100109,地下鉄赤塚,139.644021,35.769939,2800604,2800604,平和台,139.653762,35.757863,2,28006,東京メトロ有楽町線,189,165,119
2800604,2800604,平和台,139.653762,35.757863,2800605,2800605,氷川台,139.665567,35.74955,2,28006,東京メトロ有楽町線,189,165,119
2800605,2800605,氷川台,139.665567,35.74955,2800606,2200301,小竹向原,139.678572,35.743803,2,28006,東京メトロ有楽町線,189,165,119
2800606,2200301,小竹向原,139.678572,35.743803,2800607,2800607,千川,139.689271,35.738229,2,28006,東京メトロ有楽町線,189,165,119
2800607,2800607,千川,139.689271,35.738229,2800608,2800608,要町,139.698715,35.73323,2,28006,東京メトロ有楽町線,189,165,119
2800608,2800608,要町,139.698715,35.73323,2800609,1130212,池袋,139.710088,35.729565,1,28006,東京メトロ有楽町線,189,165,119
2800609,1130212,池袋,139.710088,35.729565,2800610,2800610,東池袋,139.719546,35.725732,2,28006,東京メトロ有楽町線,189,165,119
2800610,2800610,東池袋,139.719546,35.725732,2800611,2800611,護国寺,139.72754,35.719044,1,28006,東京メトロ有楽町線,189,165,119
2800611,2800611,護国寺,139.72754,35.719044,2800612,2800612,江戸川橋,139.733538,35.709495,2,28006,東京メトロ有楽町線,189,165,119
2800612,2800612,江戸川橋,139.733538,35.709495,2800613,1131316,飯田橋,139.743669,35.701934,3,28006,東京メトロ有楽町線,189,165,119
2800613,1131316,飯田橋,139.743669,35.701934,2800614,1131315,市ケ谷,139.73625,35.691389,1,28006,東京メトロ有楽町線,189,165,119
2800614,1131315,市ケ谷,139.73625,35.691389,2800615,2800615,麹町,139.737613,35.684006,2,28006,東京メトロ有楽町線,189,165,119
2800615,2800615,麹町,139.737613,35.684006,2800616,2800115,永田町,139.740258,35.678757,2,28006,東京メトロ有楽町線,189,165,119
2800616,2800115,永田町,139.740258,35.678757,2800617,2800617,桜田門,139.75149,35.677405,2,28006,東京メトロ有楽町線,189,165,119
2800617,2800617,桜田門,139.75149,35.677405,2800618,1130225,有楽町,139.763265,35.675714,1,28006,東京メトロ有楽町線,189,165,119
2800618,1130225,有楽町,139.763265,35.675714,2800619,2800111,銀座一丁目,139.767045,35.67435,1,28006,東京メトロ有楽町線,189,165,119
2800619,2800111,銀座一丁目,139.767045,35.67435,2800620,2800312,新富町,139.773711,35.670462,1,28006,東京メトロ有楽町線,189,165,119
2800620,2800312,新富町,139.773711,35.670462,2800621,2800621,月島,139.784233,35.664871,2,28006,東京メトロ有楽町線,189,165,119
2800621,2800621,月島,139.784233,35.664871,2800622,2800622,豊洲,139.79621,35.654908,2,28006,東京メトロ有楽町線,189,165,119
2800622,2800622,豊洲,139.79621,35.654908,2800623,2800623,辰巳,139.81052,35.645576,2,28006,東京メトロ有楽町線,189,165,119
2800623,2800623,辰巳,139.81052,35.645576,2800624,1132605,新木場,139.826254,35.645832,2,28006,東京メトロ有楽町線,189,165,119
2800801,1130205,渋谷,139.701,35.659066,2800802,2800118,表参道,139.712314,35.665247,2,28008,東京メトロ半蔵門線,139,119,208
2800802,2800118,表参道,139.712314,35.665247,2800803,2800116,青山一丁目,139.724159,35.672765,3,28008,東京メトロ半蔵門線,139,119,208
2800803,2800116,青山一丁目,139.724159,35.672765,2800804,2800115,永田町,139.740258,35.678757,2,28008,東京メトロ半蔵門線,139,119,208
2800804,2800115,永田町,139.740258,35.678757,2800805,2800805,半蔵門,139.74163,35.685703,2,28008,東京メトロ半蔵門線,139,119,208
2800805,2800805,半蔵門,139.74163,35.685703,2800806,2800407,九段下,139.751948,35.695589,2,28008,東京メトロ半蔵門線,139,119,208
2800806,2800407,九段下,139.751948,35.695589,2800807,2800807,神保町,139.757606,35.695966,1,28008,東京メトロ半蔵門線,139,119,208
2800807,2800807,神保町,139.757606,35.695966,2800808,2800208,大手町,139.764107,35.68686,3,28008,東京メトロ半蔵門線,139,119,208
2800808,2800208,大手町,139.764107,35.68686,2800809,1131402,三越前,139.773147,35.684908,1,28008,東京メトロ半蔵門線,139,119,208
2800809,1131402,三越前,139.773147,35.684908,2800810,2800309,水天宮前,139.785377,35.682683,2,28008,東京メトロ半蔵門線,139,119,208
2800810,2800309,水天宮前,139.785377,35.682683,2800811,2800811,清澄白河,139.798851,35.682105,2,28008,東京メトロ半蔵門線,139,119,208
2800811,2800811,清澄白河,139.798851,35.682105,2800814,2800814,住吉,139.815681,35.689073,3,28008,東京メトロ半蔵門線,139,119,208
2800812,1131322,錦糸町,139.814941,35.697578,2800813,2100203,押上〈スカイツリー前〉,139.812935,35.710702,13,28008,東京メトロ半蔵門線,139,119,208
